NO,category,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
161,艺人系列,本命年, 1.38 GiB,720 * 528, 1h 39mn,1986 Kbps,外挂中文,[本命年].Black.Snow.1990.DVDRip.X264-KEN.mkv,0,中国系列1_2T
162,艺人系列,秦颂, 701 MiB,624 * 328, 1h 8mn,1438 Kbps,无字幕或内嵌字幕,[秦颂].The.Emperor&#39;s.Shadow.1996.DVDrip.DivX-ac3-CD1.avi,0,中国系列1_2T
163,艺人系列,秦颂, 701 MiB,624 * 328, 1h 2mn,1570 Kbps,无字幕或内嵌字幕,[秦颂].The.Emperor&#39;s.Shadow.1996.DVDrip.DivX-ac3-CD2.avi,0,中国系列1_2T
164,艺人系列,红高粱, 2.05 GiB,848 * 352, 1h 28mn,3316 Kbps,外挂中文,红高粱.Red.Sorghum.1987.DVD9.X264.AC3-MMLA.mkv,0,中国系列1_2T
165,艺人系列,绿茶, 2.05 GiB,1280 * 720, 1h 22mn,3539 Kbps,无字幕或内嵌字幕,[绿茶].Green.Tea.2003.720p.HDTV.x264.AC3-CMCT.mkv,0,中国系列1_2T
166,艺人系列,芙蓉镇, 701 MiB,640 * 272, 1h 15mn,1291 Kbps,无字幕或内嵌字幕,Hibiscus.Town.CD1.avi,0,中国系列1_2T
167,艺人系列,芙蓉镇, 694 MiB,640 * 272, 1h 21mn,1193 Kbps,无字幕或内嵌字幕,Hibiscus.Town.CD2.avi,0,中国系列1_2T
168,艺人系列,阳光灿烂的日子, 1.80 GiB,720 * 400, 2h 8mn,2001 Kbps,无字幕或内嵌字幕,[阳光灿烂的日子].In.the.Heat.of.the.Sun.2004.DVDrip.x264.AC3-CMCT.mkv,0,中国系列1_2T
169,艺人系列,鬼子来了, 1.56 GiB,720 * 400, 2h 19mn,1601 Kbps,外挂中文,Devils.on.the.Doorstep.2000.DVDRip.x264.AC3-CMCT.mkv,0,中国系列1_2T
170,艺人系列,东邪西毒：终极版, 2.10 GiB,1280 * 690, 1h 33mn,3227 Kbps,无字幕或内嵌字幕,东邪西毒：终极版.Ashes.Of.Time.Redux.2008.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
171,艺人系列,九星报喜, 3.27 GiB,1920 * 1080, 1h 26mn,5422 Kbps,无字幕或内嵌字幕,Ninth.Happiness.1998.1080p.WEB-DL.AAC.H.264-AngelaBaby.mkv,0,中国系列1_2T
172,艺人系列,夜半歌声, 1.36 GiB,720 * 304, 1h 37mn,1983 Kbps,外挂中文,The.Phantom.Lover.1995.2Audio.DVDRip.XviD.AC3.iNT-io.avi,0,中国系列1_2T
173,艺人系列,射雕英雄传之东成西就, 2.40 GiB,872 * 480, 1h 52mn,3044 Kbps,无字幕或内嵌字幕,[射雕英雄传之东成西就].The.Eagle.Shooting.Heroes.1993.DVDRip.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
174,艺人系列,异度空间, 1.80 GiB,860 * 480, 1h 39mn,2585 Kbps,无字幕或内嵌字幕,[异度空间].Inner.Senses.2002.DVDRip.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
175,艺人系列,恋战冲绳, 2.81 GiB,1280 * 720, 1h 39mn,4057 Kbps,无字幕或内嵌字幕,[恋战冲绳].Okinawa.Rendez.vous.2000.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
176,艺人系列,春光乍洩 , 4.37 GiB,1280 * 690, 1h 36mn,6501 Kbps,外挂中文,Happy.Together.1997.BluRay.720p.DTS.x264-CHD.mkv,0,中国系列1_2T
177,艺人系列,枪王, 3.20 GiB,1280 * 720, 1h 34mn,4867 Kbps,无字幕或内嵌字幕,[枪王(国粤双语)].Double.Tap.2000.Bluray.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
178,艺人系列,流星语, 700 MiB,544 * 320, 54mn 8s,1808 Kbps,外挂中文,[流星语].The.Kid.1999.2Audio.DVDRip.XviD.AC3.iNT-ZY-CD1.avi,0,中国系列1_2T
179,艺人系列,流星语, 704 MiB,544 * 320, 56mn 35s,1738 Kbps,外挂中文,[流星语].The.Kid.1999.2Audio.DVDRip.XviD.AC3.iNT-ZY-CD2.avi,0,中国系列1_2T
180,艺人系列,红色恋人, 2.30 GiB,1280 * 720, 1h 35mn,3455 Kbps,无字幕或内嵌字幕,[红色恋人]A.Time.to.Remember.1998.HDTV.720p.x264.AC3-CnSCG[国语中字2.3G].mkv,0,中国系列1_2T
181,艺人系列,缘分, 4.36 GiB,1280 * 690, 1h 36mn,6454 Kbps,外挂中文,Behind.the.Yellow.Line.1984.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
182,艺人系列,胭脂扣, 3.00 GiB,1280 * 692, 1h 36mn,4441 Kbps,无字幕或内嵌字幕,[胭脂扣].Rouge.1988.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
183,艺人系列,锦绣前程, 1.37 GiB,716 * 480, 1h 44mn,1884 Kbps,无字幕或内嵌字幕,锦绣前程.Long.and.Winding.Road.1994.HK.DVDRip.X264.2Audio.AAC.iNT-NowYS.mkv,0,中国系列1_2T
184,艺人系列,阿飞正传, 4.37 GiB,1280 * 720, 1h 34mn,6602 Kbps,外挂中文,japhson-dobw.mkv,0,中国系列1_2T
185,艺人系列,霸王别姬, 6.53 GiB,1280 * 692, 2h 44mn,5689 Kbps,外挂中文,Farewell.My.Concubine.1993.Bluray.720p.AC3.x264-CHD.mkv,0,中国系列1_2T
186,艺人系列,一个都不能少, 624 MiB,720 * 400, 1h 42mn,854 Kbps,无字幕或内嵌字幕,一个都不能少.【1998】.mkv,0,中国系列1_2T
187,艺人系列,古今大战秦俑情, 1.59 GiB,720 * 304, 1h 46mn,2133 Kbps,无字幕或内嵌字幕,[BD影视分享bd-film.com]古今大战秦俑情.A.Terracotta.Warrior.1989.DVD.国粤双语.mkv,0,中国系列1_2T
188,艺人系列,大红灯笼高高挂, 3.20 GiB,1280 * 688, 2h 4mn,3675 Kbps,无字幕或内嵌字幕,大红灯笼高高挂.【1991】.BluRay.720p.x264.AC3.mkv,0,中国系列1_2T
189,艺人系列,幸福时光, 635 MiB,720 * 384, 1h 42mn,864 Kbps,无字幕或内嵌字幕,幸福时光.【2000】.DVD.x264.AAC.mkv,0,中国系列1_2T
190,艺人系列,我的父亲母亲, 2.13 GiB,704 * 352, 1h 29mn,3414 Kbps,外挂中文,我的父亲母亲【1999】.x264.DTS.mkv,0,中国系列1_2T
191,艺人系列,摇啊摇摇到外婆桥, 2.44 GiB,1032 * 552, 1h 47mn,3245 Kbps,外挂中文,摇啊摇，摇到外婆桥.【1995】.BDRip.X264.mkv,0,中国系列1_2T
192,艺人系列,秋菊打官司, 1.82 GiB,1280 * 720, 1h 40mn,2592 Kbps,外挂中文,秋菊打官司.【1992】.BluRay.720p.AC3.x264.mkv,0,中国系列1_2T
193,艺人系列,菊豆, 2.66 GiB,962 * 720, 1h 35mn,3985 Kbps,无字幕或内嵌字幕,[菊豆]Ju.Dou.1990.BluRay.720p.x264.AC3-CnSCG.mkv,0,中国系列1_2T
194,艺人系列,黄土地, 699 MiB,576 * 320, 1h 26mn,1131 Kbps,无字幕或内嵌字幕,黄土地.【1984】.DVDRip.avi,0,中国系列1_2T
195,艺人系列,人再囧途之泰囧, 4.69 GiB,1280 * 546, 1h 44mn,6396 Kbps,外挂中文,人再囧途之泰囧.Lost.in.Thailand.2012.BluRay.720p.AC3.x264-HDWinG.mkv,0,中国系列1_2T
196,艺人系列,人在囧途, 1.37 GiB,720 * 400, 1h 31mn,2132 Kbps,无字幕或内嵌字幕,[人在囧途].Lost.On.Journey.2010.DVDRip.x264.AC3-CMCT.mkv,0,中国系列1_2T
197,艺人系列,催眠大师, 3.50 GiB,1280 * 544, 1h 41mn,4939 Kbps,无字幕或内嵌字幕,The.Great.Hypnotist.2014.720p.WEB-DL.x264.AAC-HDWinG.mkv,0,中国系列1_2T
198,艺人系列,摩登年代, 1.61 GiB,1920 * 804, 1h 35mn,2408 Kbps,无字幕或内嵌字幕,Fake.Fiction.2013.1080p.WEB-DL.x264.AAC-SmY.mkv,0,中国系列1_2T
199,艺人系列,第三个人, 700 MiB,592 * 352, 1h 28mn,1108 Kbps,外挂中文,nmv-ug.avi,0,中国系列1_2T
200,艺人系列,一个好人, 1.49 GiB,1280 * 542, 1h 24mn,2513 Kbps,未知字幕,WWW.TORRENTDOSFILMES.COM - Mr. Nice Guy – Bom de Briga 1997 Dual ?udio BluRay 720p.mkv,0,中国系列1_2T
201,艺人系列,一招半式闯江湖, 1.64 GiB,1920 * 800, 1h 37mn,2403 Kbps,无字幕或内嵌字幕,[yyh3d.com]一招半式闯江湖.Half a Loaf of Kung Fu.1978.BluRay.x264.3Audio.AC3.1080P.YYH3D.xt.mkv,0,中国系列1_2T
202,艺人系列,剑花烟雨江南, 4.38 GiB,1280 * 534, 1h 25mn,7298 Kbps,无字幕或内嵌字幕,成龙全集.--.剑花烟雨江南To.Kill.with.Intrigue.1977.720p.HDTV.x264-NGB.mkv,0,中国系列1_2T
203,艺人系列,功夫梦, 6.54 GiB,1280 * 534, 2h 20mn,6690 Kbps,外挂中英,The.Karate.Kid.2010.Bluray.US.720p.DTS.x264-CHD.mkv,0,中国系列1_2T
204,艺人系列,十二生肖, 3.84 GiB,1280 * 720, 2h 2mn,4472 Kbps,无字幕或内嵌字幕,Chinese Zodiac.2012.TW.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
205,艺人系列,双龙会, 3.47 GiB,1280 * 544, 1h 29mn,5584 Kbps,无字幕或内嵌字幕,双龙会.Twin.Dragons.1992.BluRay.720p.AC3.x264-CHD.mkv,0,中国系列1_2T
206,艺人系列,城市猎人, 6.53 GiB,1280 * 690, 1h 39mn,9443 Kbps,外挂中文,City.Hunter.1993.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国系列1_2T
207,艺人系列,夏日福星, 6.60 GiB,1280 * 680, 1h 34mn,7851 Kbps,无字幕或内嵌字幕,"Twinkle, Twinkle.Lucky.Stars.1985.720p.BluRay.x264.DTS.AC3.2Audio-HDWinG.mkv",0,中国系列1_2T
208,艺人系列,大兵小将, 4.36 GiB,1280 * 544, 1h 35mn,6543 Kbps,外挂中文,Little.Big.Soldier.2010.BluRay.720p.DTS.X264-CHD.mkv,0,中国系列1_2T
209,艺人系列,天将雄师, 3.69 GiB,1280 * 720, 2h 7mn,4160 Kbps,无字幕或内嵌字幕,[天将雄师].Dragon.Blade.2015.BluRay.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
210,艺人系列,奇谋妙计五福星, 5.41 GiB,1280 * 692, 1h 48mn,7156 Kbps,无字幕或内嵌字幕,Winners.and.Sinners.1983.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国系列1_2T
211,艺人系列,奇迹, 5.45 GiB,1280 * 542, 2h 7mn,6139 Kbps,无字幕或内嵌字幕,The.Canton.Godfather.1989.BluRay.720p.DTS.x264-CHD.mkv,0,中国系列1_2T
212,艺人系列,威龙猛探, 4.37 GiB,1280 * 676, 1h 35mn,6552 Kbps,外挂中文,The.Protector.1985.BluRay.720p.x264.DTS-MySilu.mkv,0,中国系列1_2T
213,艺人系列,宝贝计划, 6.53 GiB,1280 * 544, 2h 6mn,7410 Kbps,外挂中文,Rob.B.Hood.2006.BluRay.720P.DTS.2Audio.x264-CHD.mkv,0,中国系列1_2T
214,艺人系列,寻找成龙, 4.36 GiB,1280 * 720, 1h 27mn,7112 Kbps,外挂中文,Looking.For.Jackie.2009.Bluray.720P.DTS.x264-CHD.mkv,0,中国系列1_2T
215,艺人系列,少林木人巷, 3.00 GiB,1280 * 720, 1h 47mn,4010 Kbps,无字幕或内嵌字幕,[少林木人巷].Shaolin.Wooden.Men.1976.JPN.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
216,艺人系列,少林门, 621 MiB,864 * 472, 1h 36mn,888 Kbps,无字幕或内嵌字幕,影视帝国(bbs.cnxp.com).少林门.Hand.of.Death.1976.R1.HK.DVDRip.(国语).rmvb,0,中国系列1_2T
217,艺人系列,师弟出马, 3.56 GiB,1280 * 720, 1h 45mn,4827 Kbps,无字幕或内嵌字幕,[师弟出马(国粤)]The.Young.Master.1980.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕3.6G].mkv,0,中国系列1_2T
218,艺人系列,快餐车, 4.36 GiB,1280 * 692, 1h 48mn,5757 Kbps,外挂中文,Wheels.on.Meals.1984.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
219,艺人系列,我是谁, 4.60 GiB,1280 * 720, 1h 47mn,6101 Kbps,无字幕或内嵌字幕,我是谁.Who.Am.I.1998.HDTV.720p.x264.DualAudio.AC3-XiaBD.mkv,0,中国系列1_2T
220,艺人系列,新宿事件, 3.61 GiB,1280 * 720, 1h 59mn,4334 Kbps,无字幕或内嵌字幕,[新宿事件].Shinjuku.Incident.2009.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
221,艺人系列,新少林寺, 6.54 GiB,1280 * 544, 2h 11mn,7142 Kbps,外挂中文,Shaolin.2011.HK.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国系列1_2T
222,艺人系列,杀手壕, 2.31 GiB,1280 * 720, 1h 35mn,3445 Kbps,无字幕或内嵌字幕,杀手壕.The.Big.Brawl.1980.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
223,艺人系列,火烧岛, 3.00 GiB,1280 * 690, 1h 36mn,4463 Kbps,无字幕或内嵌字幕,[火烧岛].Island.Of.Fire.1991.JPN.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
224,艺人系列,炮弹飞车, 2.10 GiB,1280 * 720, 1h 35mn,3143 Kbps,外挂中英,炮弹飞车.The.Cannonball.Run.1981.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
225,艺人系列,燕尾服, 1.46 GiB,720 * 480, 1h 38mn,2113 Kbps,无字幕或内嵌字幕,燕尾服.The Tuxedo.2002.x264.ac3.mkv,0,中国系列1_2T
226,艺人系列,特务迷城, 2.41 GiB,1280 * 720, 1h 47mn,3201 Kbps,无字幕或内嵌字幕,特务迷城.The.Accidental.Spy.2001.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
227,艺人系列,环游地球80天, 4.37 GiB,1280 * 544, 2h 0mn,5204 Kbps,外挂中文,Around.the.World.in.80.Days.2004.BluRay.720p.AC3.x264-CHD.mkv,0,中国系列1_2T
228,艺人系列,玻璃樽, 2.70 GiB,1280 * 720, 1h 59mn,3230 Kbps,无字幕或内嵌字幕,玻璃樽.Gorgeous.1999.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
229,艺人系列,神话, 4.37 GiB,1280 * 536, 2h 0mn,5184 Kbps,外挂中文,The Myth 2005 BluRay 720p Dual Audio AC3 x264-3Li.mkv,0,中国系列1_2T
230,艺人系列,福星高照, 5.00 GiB,1280 * 720, 1h 36mn,7432 Kbps,外挂中文,My.Lucky.Stars.1985.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国系列1_2T
231,艺人系列,笑拳怪招, 2.61 GiB,1280 * 720, 1h 37mn,3842 Kbps,无字幕或内嵌字幕,The.Fearless.Hyena.1979.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国系列1_2T
232,艺人系列,红番区, 2.40 GiB,1280 * 720, 1h 29mn,3831 Kbps,无字幕或内嵌字幕,[红番区].Rumble.in.the.Bronx.1995.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
233,艺人系列,花飞满城春, 1.33 GiB,1280 * 720, 1h 36mn,1983 Kbps,无字幕或内嵌字幕,【BT吧-www.btba.com.cn】花飞满城春.春城无处不飞花.All in the Family.1975.720p国语.BTBA.mp4,0,中国系列1_2T
234,艺人系列,蛇形刁手, 2.01 GiB,1280 * 720, 1h 33mn,3079 Kbps,无字幕或内嵌字幕,蛇形刁手.Snake.In.The.Eagles.Shadow.1978.720p.HDTV.x264.AC3-CNXP.mkv,0,中国系列1_2T
235,艺人系列,迷你特攻队, 1.42 GiB,1920 * 816, 1h 29mn,2272 Kbps,无字幕或内嵌字幕,[yyh3d.com]迷你特攻队.Fantasy Mission Force.1983.BluRay.x264.2Audio.AC3.1080P.YYH3D.xt.mkv,0,中国系列1_2T
236,艺人系列,邻家特工, 5.00 GiB,1280 * 720, 1h 34mn,7597 Kbps,外挂中文,The.Spy.Next.Door.2010.BluRay.720.DTS.x264-CHD.mkv,0,中国系列1_2T
237,艺人系列,重案组, 5.48 GiB,1280 * 682, 1h 46mn,7347 Kbps,无字幕或内嵌字幕,Crime.Story.1993.Blu-Ray.720p.x264.Rus.Eng.2xChi.-CHD.mkv,0,中国系列1_2T
238,艺人系列,霹雳火, 3.61 GiB,1280 * 720, 1h 45mn,4877 Kbps,无字幕或内嵌字幕,[霹雳火].Thunderbolt.1995.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
239,艺人系列,飞渡卷云山, 2.05 GiB,720 * 432, 1h 39mn,2955 Kbps,无字幕或内嵌字幕,飞渡卷云山.Magnificent.Bodyguards.1978.HK.DVDRip.x264.TriAudio.AC3.iNT-CDC.mkv,0,中国系列1_2T
240,艺人系列,飞龙再生, 2.47 GiB,1280 * 720, 1h 28mn,3990 Kbps,无字幕或内嵌字幕,The.Medallion.2003.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国系列1_2T
241,艺人系列,飞龙猛将, 6.34 GiB,1280 * 692, 1h 33mn,9684 Kbps,无字幕或内嵌字幕,Dragons.Forever.1988.BluRay.720p.2Audio.DTS.x264-beAst.mkv,0,中国系列1_2T
242,艺人系列,龙少爷, 3.30 GiB,1280 * 720, 1h 42mn,4614 Kbps,无字幕或内嵌字幕,[龙少爷(国粤)]Dragon.Lord.1982.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕3.3G].mkv,0,中国系列1_2T
243,艺人系列,龙拳, 2.29 GiB,1280 * 720, 1h 37mn,3382 Kbps,无字幕或内嵌字幕,龙拳.Dragon.Fist.1979.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
244,艺人系列,龙的心, 3.00 GiB,1280 * 720, 1h 38mn,4351 Kbps,无字幕或内嵌字幕,[龙的心].Heart.of.the Dragon.1985.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
245,艺人系列,Bruce, 6.04 GiB,1280 * 544, 1h 39mn,8672 Kbps,无字幕或内嵌字幕,唐山大兄.The.Big.Boss.1971.BluRay.720p.2Audio.DTS.x264-beAst.mkv,0,中国系列1_2T
246,艺人系列,Bruce, 3.84 GiB,1280 * 544, 1h 36mn,5725 Kbps,无字幕或内嵌字幕,死亡塔.Tower.of.Death.1981.BluRay.720p.DTS.x264-beAst.mkv,0,中国系列1_2T
247,艺人系列,Bruce, 5.43 GiB,1280 * 544, 1h 40mn,7748 Kbps,无字幕或内嵌字幕,死亡游戏.Game.of.Death.1978.BluRay.720p.DTS.x264-beAst.mkv,0,中国系列1_2T
248,艺人系列,Bruce, 5.29 GiB,1280 * 546, 1h 38mn,7669 Kbps,无字幕或内嵌字幕,猛龙过江.The.Way.of.the.Dragon.1972.BluRay.720p.2Audio.DTS.x264-beAst.mkv,0,中国系列1_2T
249,艺人系列,Bruce, 5.47 GiB,1280 * 544, 1h 46mn,7371 Kbps,无字幕或内嵌字幕,精武门.Fist.Of.Fury.1972.BluRay.720p.2Audio.DTS.x264-beAst.mkv,0,中国系列1_2T
250,艺人系列,Bruce, 6.74 GiB,1280 * 546, 1h 42mn,9369 Kbps,无字幕或内嵌字幕,龙争虎斗.Enter.the.Dragon.1973.BluRay.720p.2Audio.DTS.x264-beAst.mkv,0,中国系列1_2T
251,艺人系列,中华英雄, 702 MiB,688 * 368, 41mn 50s,2347 Kbps,外挂中文,[中华英雄].Born.To.Defense.1986.Tri-Audio.DVDRip.X264.AC3.iNT-YCDV.cd1.avi,0,中国系列1_2T
252,艺人系列,中华英雄, 703 MiB,688 * 368, 45mn 32s,2158 Kbps,外挂中文,[中华英雄].Born.To.Defense.1986.Tri-Audio.DVDRip.X264.AC3.iNT-YCDV.cd2.avi,0,中国系列1_2T
253,艺人系列,中南海保镖, 2.11 GiB,1280 * 720, 1h 29mn,3386 Kbps,无字幕或内嵌字幕,中南海保镖.The.Bodyguard.from.Beijing.1994.HK.720p.X264.2Audio.AC3.mkv,0,中国系列1_2T
254,艺人系列,倚天屠龙记之魔教教主, 2.21 GiB,1280 * 720, 1h 42mn,3097 Kbps,外挂中文,倚天屠龙记之魔教教主.The.Kung.Fu.Cult.Master.1993.720p.HDTV.x264.AC3-CNXP.mkv,0,中国系列1_2T
255,艺人系列,冒险王, 5.03 GiB,1280 * 536, 1h 30mn,7950 Kbps,无字幕或内嵌字幕,Dr.Wai.in.the.Scriptures.with.No.Words.1996.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国系列1_2T
256,艺人系列,功夫之王, 4.99 GiB,1280 * 532, 1h 44mn,6847 Kbps,外挂中英,The.Forbidden.Kingdom.2008.BluRay.720p.2Audio.x264-CHD.mkv,0,中国系列1_2T
257,艺人系列,南北少林, 4.12 GiB,1280 * 544, 1h 33mn,6287 Kbps,无字幕或内嵌字幕,Martia.Arts.of.Shaolin.1986.BluRay.720p.2Audio.AC3.x264-beAst.mkv,0,中国系列1_2T
258,艺人系列,太极张三丰, 5.40 GiB,1280 * 720, 1h 36mn,7978 Kbps,外挂中文,太极张三丰.The.Tai-Chi.Master.1993.Bluray.720p.AC3.3Audio.x264-CHD.mkv,0,中国系列1_2T
259,艺人系列,少林寺, 4.99 GiB,1280 * 534, 1h 39mn,7142 Kbps,外挂中文,Shao.Lin.Si.1982.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
260,艺人系列,少林小子, 4.80 GiB,1280 * 534, 1h 43mn,6641 Kbps,外挂中文,Shao.Lin.xiao.zi.1984.720p.BluRay.x264-WiKi.mkv,0,中国系列1_2T
261,艺人系列,救世主, 4.36 GiB,1280 * 534, 1h 27mn,7153 Kbps,外挂中英,The.One.2001.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
262,艺人系列,新少林五祖, 4.38 GiB,1280 * 692, 1h 30mn,6958 Kbps,无字幕或内嵌字幕,新少林五祖.The.New.Legend.of.ShaoLin.1994.720p.HDTV.x264-NGB.mkv,0,中国系列1_2T
263,艺人系列,海洋天堂, 2.60 GiB,1280 * 720, 1h 37mn,3826 Kbps,无字幕或内嵌字幕,[海洋天堂].Ocean.Heaven.2010.BluRay.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
264,艺人系列,狼犬丹尼, 4.37 GiB,1280 * 544, 1h 42mn,6102 Kbps,外挂中文,Danny.the.Dog.2005.720p.Bluray.DTS.x264-Funner.mkv,0,中国系列1_2T
265,艺人系列,白蛇传说, 5.51 GiB,1280 * 536, 1h 42mn,7724 Kbps,外挂中文,The.Sorcerer.and.the.White.Snake.2011.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国系列1_2T
266,艺人系列,精武英雄, 3.20 GiB,1280 * 720, 1h 43mn,4427 Kbps,无字幕或内嵌字幕,[精武英雄].Fist.of.Legend.1994.BluRay.US.720p.x264.AC3.3Audios-CMCT.mkv,0,中国系列1_2T
267,艺人系列,致命摇篮, 5.00 GiB,1280 * 530, 1h 41mn,7071 Kbps,外挂中英,Cradle.2.the.Grave.2003.BluRay.720p.DTS.x264-CHD.mkv,0,中国系列1_2T
268,艺人系列,赤子威龙, 5.51 GiB,1280 * 720, 1h 44mn,7562 Kbps,外挂中文,[赤子威龙].My.Father.Is.A.Hero.1995.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国系列1_2T
269,艺人系列,鼠胆龙威, 2.19 GiB,1280 * 692, 1h 40mn,3117 Kbps,无字幕或内嵌字幕,High.Risk.1995.UpScaled.DVDRip.x264.2Audio.AC3-SILI.mkv,0,中国系列1_2T
270,艺人系列,龙在天涯, 1.37 GiB,720 * 544, 1h 37mn,2005 Kbps,无字幕或内嵌字幕,Jet Li [1989] - Dragon Fight.avi,0,中国系列1_2T
271,艺人系列,龙行天下, 2.80 GiB,1280 * 688, 1h 32mn,4331 Kbps,无字幕或内嵌字幕,[龙行天下].The.Master.1992.BluRay.720p.x264.AC3.2Audio-CMCT.mkv,0,中国系列1_2T
272,艺人系列,六指琴魔, 2.30 GiB,1280 * 720, 1h 24mn,3882 Kbps,无字幕或内嵌字幕,[六指琴魔]Deadful.Melody.1994.HDTV.720p.x264.AC3-CnSCG[国语中字2.3G].mkv,0,中国系列1_2T
273,艺人系列,刀马旦, 2.30 GiB,1280 * 692, 1h 45mn,3125 Kbps,无字幕或内嵌字幕,刀马旦.Peking.Opera.Blues.1986.720p.BluRay.x264.AC3-CNXP.mkv,0,中国系列1_2T
274,艺人系列,惊魂记, 1.37 GiB,704 * 456, 1h 29mn,2179 Kbps,外挂中文,[惊魂记].Web.of.Deception.1989.DVDRip.X264-KEN.mkv,0,中国系列1_2T
275,艺人系列,新天龙八部之天山童姥, 1.55 GiB,652 * 350, 1h 37mn,2272 Kbps,无字幕或内嵌字幕,[新天龙八部之天山童姥].The.Dragon.Chronicles.the.Maidens.of.Heavenly.Moun.1994.DVDRip.x264.2Audio.AC3.kaixuan.mkv,0,中国系列1_2T
276,艺人系列,滚滚红尘, 1.24 GiB,720 * 532, 1h 33mn,1903 Kbps,无字幕或内嵌字幕,[滚滚红尘].Red.Dust.1990.DVDRip.x264.AC3-CMCT.mkv,0,中国系列1_2T
277,艺人系列,火云传奇, 2.41 GiB,692 * 412, 1h 26mn,3987 Kbps,无字幕或内嵌字幕,火云传奇.Fire.Dragon.1994.DVD.x264.mkv,0,中国系列1_2T
278,艺人系列,追男仔, 2.73 GiB,1280 * 720, 1h 24mn,4642 Kbps,无字幕或内嵌字幕,[壹高清]追男仔.Boys.Are.Easy.1993.HDTV.X264.2Audio-OneHD.mkv,0,中国系列1_2T
279,艺人系列,金玉良缘红楼梦, 1.80 GiB,712 * 304, 1h 48mn,2378 Kbps,无字幕或内嵌字幕,[金玉良缘红楼梦].The.Dream.of.the.Red.Chamber.1977.DVDRip.x264.AC3-CMCT.mkv,0,中国系列1_2T
280,艺人系列,青蛇, 2.01 GiB,1024 * 576, 1h 34mn,3041 Kbps,无字幕或内嵌字幕,[青蛇].Green.Snake.1993.DVDRip.x264-10bit.AC3.2Audios-CMCT.mkv,0,中国系列1_2T
281,艺人系列,一代宗师, 6.52 GiB,1280 * 536, 2h 10mn,7175 Kbps,外挂中文,The.Grandmaster.2013.BluRay.720p.DTS.4Audio.x264-CHD.mkv,0,中国系列1_2T
282,艺人系列,三轮车夫, 2.06 GiB,720 * 432, 2h 3mn,2388 Kbps,外挂中文,[三轮车夫].Cyclo.1995.Dvdrip.X264-Philips3609.mkv,0,中国系列1_2T
283,艺人系列,东京攻略, 3.67 GiB,1280 * 720, 1h 40mn,5254 Kbps,无字幕或内嵌字幕,Tokyo.Raiders.2000.BluRay.720p.DTS.2Audio.x264-CMCT.mkv,0,中国系列1_2T
284,艺人系列,五虎将之决裂, 2.40 GiB,1280 * 720, 1h 19mn,4318 Kbps,无字幕或内嵌字幕,[五虎将之决裂].The.Tigers.1991.HDTV.720p.x264.AC3-CMCT.mkv,0,中国系列1_2T
285,艺人系列,侠骨仁心, 702 MiB,640 * 352, 52mn 38s,1865 Kbps,外挂中文,[侠骨仁心].Healing.Hearts.2001.2Audio.DVDRip.XviD.AC3.iNT-ZY-cd1.avi,0,中国系列1_2T
